Cell_Af,Cell_Cf,InterneuronCellf,SOM_Cell,CR_Cell
-69.48956157400745,-56.4429565530782,-47.95600771906135,-62.19073864365901,-59.25154894106023
-69.74316045382241,-56.80758346394348,-51.44093522884893,-62.030644941748015,-59.22624428816499
-69.98770383748791,-57.165657001506965,-54.149372745550586,-61.8694909831909,-59.2033613426058
-70.22360688298635,-57.51916583905984,-56.2486166617821,-61.70731752918913,-59.182878334364666
-70.45125179863679,-57.877813729132185,-57.8740307270225,-61.5441594543913,-59.164771240738254
-70.67099301669771,-58.23041755108646,-59.129036876281596,-61.38004722821445,-59.14901386417754
-70.88316118569146,-58.57521539221055,-60.092357334683335,-61.2150080582461,-59.13557791445942
-71.0880662904103,-58.91183788631243,-60.82425383193262,-61.04906677661443,-59.124433094746
-71.28600011837669,-59.24017440248835,-61.371172283834774,-60.88224652947915,-59.11554719108585
-71.47723823254734,-59.56022625258497,-61.769174301557484,-60.71456931465639,-59.10888616491227
-71.66204156878221,-59.87207830233506,-62.046478899592685,-60.54605640127948,-59.10441424809749
-71.84065774671699,-60.17587987918304,-62.22534729294248,-60.37672865718761,-59.102094040127824
-72.01332216064927,-60.47182696720922,-62.323483145571586,-60.20660680363607,-59.10188660697294
-72.18025890065272,-60.76014684591228,-62.3550765482062,-60.03571161236873,-59.10375158123301
-72.34168154185015,-61.04108592851169,-62.33158645031486,-59.86406405667171,-59.107647263159706
-72.4977938305425,-61.31490036208713,-62.262330919891966,-59.69168542544456,-59.113530722160874
-72.6487902889308,-61.58184893711347,-62.15493577775534,-59.518597407366194,-59.12135789841445
-72.79485675491357,-61.84218783261348,-62.01567836395978,-59.34482215073748,-59.13108370423349
-72.93617086947353,-62.096167026815785,-61.849753183797134,-59.17038230343518,-59.14266212484248
-73.07290252116847,-62.34402740056501,-61.66147894855395,-58.99530103652943,-59.15604631824353
-73.2052142549783,-62.585999570121004,-61.45446130967059,-58.80146270816273,-59.17118871387071
-73.33326165105214,-62.82230174219334,-61.23172182008483,-58.59666142936229,-59.18804110975069
-73.45719367761409,-63.05314180795461,-60.9958009329806,-58.38463821759693,-59.206554767908415
-73.57715302131938,-63.27871555572756,-60.74884087054046,-58.16720289331681,-59.22668050777706
-73.69327639762801,-63.49920692944579,-60.492652752352456,-57.9452382543506,-59.248368797392345
-73.80569484321975,-63.714788421690145,-60.228771314210505,-57.72319669843449,-59.271569842171836
-73.91453399206935,-63.92562157766511,-59.95849976587702,-57.49590994169076,-59.296233671100325
-74.01991433649815,-64.13185757455143,-59.68294675447418,-57.263697635520415,-59.32231022016282
-74.1219514742933,-64.33363784490955,-59.40305696393693,-57.027956752179165,-59.34974941288607
-74.2207563428177,-64.53109471947545,-59.11963655129988,-56.78944044669312,-59.378501237868896
-74.31643544090824,-64.72435207082215,-58.83337436940478,-56.54826550893048,-59.408515823200275
-74.40909103926626,-64.9135259444129,-58.54485973262292,-56.30421684081615,-59.4397435076821
-74.49882137997206,-65.09872516757014,-58.254597332669164,-56.04231219765733,-59.472134908790856
-74.5857208657013,-65.27993460148758,-57.963019794802264,-55.755406355269066,-59.50564098732872
-74.66988023917774,-65.45728616953163,-57.670498272770644,-55.4398964353992,-59.540213108730505
-74.75138675336261,-65.63088970101532,-57.37735140794173,-55.09367598272723,-59.57580310100742
-74.8303243328526,-65.80084300501727,-57.083852919801856,-54.718247471781396,-59.6123633093227
-74.9067737269339,-65.96723566479457,-56.790238048172164,-54.30992962548242,-59.64984664720708
-74.98081265471896,-66.13015086967944,-56.496709029588324,-53.86502636764189,-59.6882066444342
-75.0525159427724,-66.28966650571215,-56.20343975945687,-53.380572983549456,-59.7273974915874
-75.1219556556156,-66.44585590937194,-55.910579766385155,-52.85341390792014,-59.76737408135932
-75.18920121948136,-66.59878844004754,-55.618257604364146,-52.27934105080268,-59.80809204663557
-75.25431953967461,-66.74852994044636,-55.32658375139089,-51.65225089863152,-59.84950779542192
-75.31737511187839,-66.89514312005005,-55.03565308896234,-50.963386973333016,-59.89157854268234
-75.37843012772976,-67.03868788157608,-54.74554702511005,-50.200276575775426,-59.934262339162
-75.43754457497441,-67.17925634347348,-54.45633531384178,-49.344960782641905,-59.97751809727545
-75.4947763324948,-67.31690547777283,-54.16807761566267,-48.37081073395859,-60.02130561414542
-75.55018126049156,-67.45169927312193,-53.880824836983855,-47.236499759687064,-60.06558559188202
-75.60381328608466,-67.58367966213366,-53.594620280462124,-45.87374790203446,-60.11031965519665
-75.6557244845868,-67.71303360805761,-53.30950063346411,-44.15983348383465,-60.15547036644803
-75.70596515668859,-67.83974512184182,-53.02549681775994,-41.84788497658444,-60.201001238218346
-75.75458390178244,-67.9638222678221,-52.74263472009852,-38.360847464156805,-60.24687674352224
-75.8016276876397,-68.08528349641288,-52.460935820397076,-32.05190083524098,-60.29306232375117
-75.84714191664422,-68.20415268414428,-52.18041773180372,-17.24314080219609,-60.339524394456944
-75.8911704887739,-68.32045693389301,-51.90109466479445,15.966158626324276,-60.386230349078446
-75.93375586151123,-68.43422542238473,-51.62297782568372,35.56936553029969,-60.433148560715665
-75.97493910685384,-68.54548871614256,-51.3460757584127,37.774557773183275,-60.480248382054604
-76.01475996558568,-68.65427832851968,-51.07039463718874,34.80847724091353,-60.527500143545716
-76.05325689896104,-68.76062641520727,-50.79593851644963,29.871535324193534,-60.57487514993751
-76.09046713794397,-68.86456555600485,-50.52270954368709,23.850759684946436,-60.62234567526534
-76.12642673013804,-68.96612859358785,-50.250708139861096,17.1314514997293,-60.66988495639368
-76.16117058453298,-69.06534851160065,-49.97993315144981,10.519250772445629,-60.71746718520818
-76.1947325141877,-69.16225834078159,-49.71038197759103,4.280470491713895,-60.7650674995516
-76.22714527696175,-69.25689108557994,-49.44205067526535,-1.6836154803693715,-60.81266197299528
-76.25844061440097,-69.34927966605522,-49.174934045037155,-7.503465317040723,-60.8602276035351
-76.28864928887671,-69.43945687136066,-48.9090256994945,-13.114410466851929,-60.90774230129895
-76.31780111907209,-69.5274553221275,-48.644318116206136,-18.443591497108322,-60.95518487534869
-76.3459250139032,-69.61330743976863,-48.3808026767341,-23.584637617495808,-61.00253501965754
-76.37304900495812,-69.69704542121784,-48.118469692997074,-28.65806944828714,-61.04977329834068
-76.39920027753143,-69.77870121797952,-47.85730842206845,-33.67414860179106,-61.09688113021374
-76.4244052003276,-69.8583065186287,-47.59730707030756,-38.55033255068663,-61.143840772750934
-76.44868935390204,-69.93589273409718,-47.338452787559724,-43.50034116222101,-61.190635305511385
-76.47207755790495,-70.01149098522978,-47.080731652016425,-48.73680716686552,-61.23724861309921
-76.49459389718864,-70.08513209220712,-46.82412864619808,-53.55733610163699,-61.283665367719806
-76.51626174683614,-70.15684656551775,-46.56862762440625,-57.315422433823954,-61.32987101139182
-76.53710379616513,-70.22666459822845,-46.314211271885895,-59.9824363692462,-61.37585173787116
-76.55714207175814,-70.29461605935313,-46.06086105584148,-61.78564607806917,-61.42159447434041
-76.57639795956715,-70.36073048816117,-45.80855716835879,-62.94952707208247,-61.46708686291433
-76.59489222613776,-70.42503708929678,-45.557278461197754,-63.68739248481369,-61.51231724200892
-76.6126450389959,-70.48756472860617,-45.30700237233718,-64.14546704249402,-61.55727462761884
-76.62967598623686,-70.5483419295884,-45.05770484406864,-64.41817682741369,-61.60194869454525
-76.64600409535525,-70.60739687040117,-44.80936023235321,-64.56636840406671,-61.64632975761441
-76.6616478513511,-70.66475738136506,-44.56194120706818,-64.62969774852397,-61.69040875292218
-76.67662521414645,-70.7204509429191,-44.31541864268093,-64.63436333747474,-61.73417721913996
-76.69095363534404,-70.77450468398868,-44.06976149879125,-64.59790398973135,-61.7776272789136
-76.70465007435854,-70.82694538073231,-43.82493668988009,-64.53220941736144,-61.820751620384975
-76.71773101394868,-70.87779945563919,-43.58090894349011,-64.44543598903373,-61.86354347886342
-76.73021247517734,-70.92709297695303,-43.33764064593841,-64.34324251851454,-61.905996618672255
-76.74211003182516,-70.97485165840091,-43.095091674523076,-64.22959762146134,-61.94810531519344
-76.75343882428172,-71.02110085920829,-42.85321921502893,-64.1073134891176,-61.9898643371314
-76.76421357293722,-71.06586558438353,-42.611977563161034,-63.978402778318305,-62.03126892901531
-76.77444859109636,-71.10917048525658,-42.37131790833363,-63.844319803970166,-62.07231479395706
-76.78415779743483,-71.151039860258,-42.13118809801197,-63.7061252220236,-62.112998076680704
-76.79335472801802,-71.19149765592556,-41.891532380540724,-63.564599587674365,-62.153315346837225
-76.80205254790017,-71.23056746812635,-41.65229112408818,-63.42032240886422,-62.19326358261715
-76.81026406232182,-71.26827254348316,-41.4134005089836,-63.273727687828334,-62.23284015467196
-76.81800172752172,-71.30463578099446,-41.174792190316715,-63.125143292488524,-62.27204281035382
-76.82527766117946,-71.3396797338377,-40.93639292719297,-62.97481910712789,-62.31086965828176
-76.83210365250346,-71.37342661134635,-40.698124174483425,-62.82294732915488,-62.34931915324161
-76.83849117197884,-71.40589828115095,-40.45990163225845,-62.66967722219206,-62.38739008142522
-76.84445138078847,-71.4371162714754,-40.22163474733151,-62.51512592410931,-62.4250815460138
-76.84999513992034,-71.4671017735793,-39.9832261604402,-62.359386425241624,-62.46239295310904
-76.85513301897343,-71.49587564433807,-39.74457109152982,-62.20253350097526,-62.49932399801465
-76.85987530467382,-71.5234584089524,-39.50555665434461,-62.04462815433672,-62.53587465187031
-76.86423200911206,-71.5498702637789,-39.26606109003355,-61.88572096521649,-62.57204514863885
-76.86821287771265,-71.57513107927416,-39.02595290768759,-61.7258546314074,-62.607835972447006
-76.87182739694562,-71.59926040304445,-38.78508991758043,-61.56506590795089,-62.64324784527907
-76.87508480178987,-71.6222774629938,-38.54331814030402,-61.403387095335795,-62.678281715022386
-76.8779940829576,-71.64420117056285,-38.30047057187161,-61.240847187041005,-62.71293874386279
-76.88056399388861,-71.66505012405203,-38.05636578107785,-61.077472758052615,-62.74722029702768
-76.88280305752289,-71.68484261202157,-37.81080631079407,-60.91328865505174,-62.780597662830225
-76.88471957285945,-71.7035966167623,-37.56357684922985,-60.74831853369257,-62.812865016972545
-76.88632162130942,-71.72132981783052,-37.31444213024352,-60.58258527717457,-62.84395337988482
-76.88761707285036,-71.73805959564089,-37.06314451318846,-60.416111322028236,-62.87385149087816
-76.88861359198923,-71.75380303511128,-36.809401182092,-60.248918910881535,-62.902572163362244
-76.88931864354045,-71.76857692935386,-36.55290089059268,-60.081030287378496,-62.930137986718414
-76.88973949822581,-71.78239778340696,-36.29330016223625,-59.91246784496974,-62.95657525748774
-76.88988323810221,-71.79528181800224,-36.03021883442551,-59.743254238690255,-62.98191141070339
-76.88975676182335,-71.80724497336199,-35.76323480715962,-59.573412467061125,-63.00617393966604
-76.88936678974085,-71.81830291302192,-35.491877822833494,-59.40296592974411,-63.029389948440226
-76.88871986885063,-71.82847102767438,-35.21562205827609,-59.231938465420484,-63.0515859730846
-76.88782237758944,-71.83776443902774,-34.933877251427944,-59.060354373474304,-63.07278791680404
-76.88668053048684,-71.84619800367747,-34.64597800779599,-58.888238422368964,-63.093021033187995
-76.88530038267724,-71.853786316985,-34.35117082936,-58.69712878945112,-63.11230992954807
-76.88368783427704,-71.86054371696014,-34.04859827142949,-58.49496832094414,-63.13067857846583
-76.88184863463084,-71.86648428814365,-33.73727944744211,-58.285573943366884,-63.14815033250879
-76.87978838643156,-71.87162186548629,-33.41608584810733,-58.07079495332229,-63.16474793998379
-76.87751254971809,-71.87597003822091,-33.08371109061854,-57.85153556452825,-63.180493560834854
-76.87502644575497,-71.87954215372456,-32.73863272265771,-57.632266053636265,-63.19540878231815
-76.87233526079748,-71.88235132136752,-32.37906350920247,-57.40767654436536,-63.2095146343095
-76.86944404974618,-71.88441041634653,-32.00288862717203,-57.178130136946024,-63.22283160419405
-76.86635773969422,-71.8857320834993,-31.60758372636332,-56.945102300560634,-63.2353796513271
-76.86308113337104,-71.88632874109825,-31.190106633968675,-56.70939432937409,-63.24717822107135
-76.85961891248556,-71.8862125846206,-30.74675217559641,-56.47114186865132,-63.25824625842199
-76.85597564097229,-71.88539559049295,-30.27295447766867,-56.23013307222673,-63.268602221233365
-76.8521557681432,-71.88388951980836,-29.76301304310487,-55.97121192509506,-63.27826409306141
-76.84816363174848,-71.88170592201368,-29.209705818785785,-55.68714554332323,-63.28724939563578
-76.84400346094885,-71.87885613856562,-28.60373072489676,-55.3742866670182,-63.295575200974994
-76.83967937920254,-71.87535130655392,-27.932879841782356,-55.0305063277952,-63.30325814315751
-76.83519540706914,-71.87120236228989,-27.180784413319966,-54.65729264899927,-63.310314429760794
-76.83055546493325,-71.86642004485911,-26.324947436238745,-54.2508735096551,-63.31675985298009
-76.82576337565025,-71.86101489963698,-25.333548110029927,-53.80748336287561,-63.32260980043784
-76.82082286711665,-71.85499728176588,-24.16003641825542,-53.32411987636199,-63.32787926569422
-76.8157375747672,-71.84837735959285,-22.733554689080375,-52.79759676784972,-63.33258285846892
-76.81051104400129,-71.84116511806694,-20.94104710999081,-52.223655703061794,-63.336734814583465
-76.80514673254042,-71.83337036209531,-18.591868063571194,-51.596096850043025,-63.340349005633406
-76.79964801271917,-71.82500271985718,-15.343813808111387,-50.90601339964489,-63.343438948398855
-76.79401817371152,-71.81607164607512,-10.54513433701744,-50.140692831690785,-63.34601781400175
-76.7882604236944,-71.80658642524297,-2.9499559995804017,-49.2817827956286,-63.3480984368177
-76.78237789195062,-71.79655617480998,9.087335693144617,-48.3019840276966,-63.34969332315013
-76.77637363091277,-71.78598984832043,22.59177008241098,-47.15877736958202,-63.350814659673745
-76.77025061814996,-71.77489623850876,25.21055202166977,-45.781595855644056,-63.35147432165455
-76.76401175829902,-71.76328398034956,16.115774528507878,-44.04286040217738,-63.35168388095288
-76.75765988494204,-71.75116155406235,7.105850572429926,-41.68392231333072,-63.351454613815974
-76.75119776243162,-71.73853728807093,-0.2860095099028408,-38.09391123285306,-63.350797508466144
-76.74462808766536,-71.72541936191712,-6.478033546192095,-31.506112698298516,-63.349723272490614
-76.73795349181147,-71.71181580912891,-12.081782204074837,-15.801185286300527,-63.34824234003858
-76.73117654198637,-71.69773452004289,-17.607369161424746,18.017707013160187,-63.346364878831025
-76.72429974288623,-71.68318324458113,-23.384354908243374,35.9046845492676,-63.344100796988556
-76.71732553837352,-71.66816959498243,-29.479196551682872,37.596617215527814,-63.341459749682436
-76.71025631301987,-71.65270104848813,-35.62306576434486,34.4688495395605,-63.338451145613575
-76.7030943936068,-71.63678494998264,-41.316258914660835,29.465132123034923,-63.33508415332437
-76.69584205058516,-71.62042851458892,-46.14825313409787,23.412096841711158,-63.33136770734785
-76.68850149949483,-71.60363883021905,-50.01439638447322,16.681880360035017,-63.32731051419868
-76.68107490234567,-71.58642286008013,-53.03185637507402,10.105402129261467,-63.32292105821012
-76.67356436896087,-71.568787445136,-55.37277074545643,3.896473138189946,-63.31820760722132
-76.66597195828382,-71.55073930652485,-57.18689869801005,-2.048162024886688,-63.31317821811871
-76.65829967964955,-71.5322850479332,-58.59019937233788,-7.856549338596302,-63.30784074223554
-76.65054949402175,-71.51343115792669,-59.67091135303458,-13.445144830066912,-63.30220283061326
-76.64272331519642,-71.49418401223778,-60.49642639809552,-18.75522257505793,-63.29627193912833
-76.63482301097307,-71.4745498760112,-61.11855061848324,-23.88420367708578,-63.290055333488134
-76.62685040429433,-71.45453490600715,-61.57739210710218,-28.949118045817933,-63.28356009409924
-76.61880727435512,-71.4341451527631,-61.904239490508495,-33.95268313482269,-63.27679312081153
-76.61069535768195,-71.4133865627142,-62.123696625912295,-38.81748240668834,-63.2697611375412
-76.60251634918347,-71.39226498027328,-62.25526770870375,-43.77535700744948,-63.26247069677597
-76.59427190317294,-71.37078614987055,-62.314537531609204,-49.005995337290976,-63.25492818396541
-76.5859636343634,-71.34895571795366,-62.314054267532605,-53.780576215940044,-63.247139821799415
-76.57759311883652,-71.32677923494852,-62.26399371833604,-57.48439041239757,-63.23911167437763
-76.5691618949857,-71.3042621571817,-62.172662685105415,-60.11437123344524,-63.23084965127269
-76.56067146443412,-71.28140984876447,-62.04688342943751,-61.89377922987232,-63.22235951148995
-76.55212329292868,-71.25822758343948,-61.89228976350808,-63.04414264374134,-63.21364686732632
-76.54351881121026,-71.23472054639024,-61.713557029053256,-63.77456133301468,-63.204717188130864
-76.53485941586112,-71.21089383601424,-61.514582249349374,-64.2286085552553,-63.195575803969575
-76.52614647013012,-71.1867524656601,-61.29862642537651,-64.49925813299554,-63.18622790919677
-76.51738130473619,-71.16230136532934,-61.06842782972163,-64.64656792153812,-63.1766785659355
-76.50856521865093,-71.13754538334325,-60.82629289108769,-64.7097519117138,-63.16693270746933
-76.4996994798607,-71.11248928797565,-60.57416961582464,-64.71475096908227,-63.156995141547604
-76.4907853261089,-71.0871377690518,-60.31370728735618,-64.67894828506877,-63.146870553606455
-76.48182396561906,-71.0614954395142,-60.04630529619241,-64.61413675176453,-63.13656350990776
-76.47281657779897,-71.03556683695588,-59.773153294335074,-64.5284111065956,-63.12607846059797
-76.46376431392689,-71.0093564251215,-59.49526437545819,-64.42739024932538,-63.115419742688935
-76.4546682978198,-70.98286859537704,-59.213502611327705,-64.31501662918554,-63.104591582962684
-76.44552962648461,-70.95610766814863,-58.92860599324724,-64.19408515777033,-63.093598100802026
-76.4363493707526,-70.92907789433086,-58.64120561162956,-64.06659705909576,-63.08244331094891
-76.42712857589748,-70.90178345666537,-58.35184174025864,-63.93399912109855,-63.07113112619231
-76.41786826223792,-70.8742284710901,-58.06097736216404,-63.797347117510185,-63.05966535998746
-76.40856942572438,-70.84641698805979,-57.769009572296376,-63.65741853425496,-63.04804972900811
-76.3992330385113,-70.81835299383823,-57.47627921174745,-63.514791066879596,-63.03628785563359
-76.38986004951452,-70.79004041176299,-57.183079024182106,-63.36989778573521,-63.02438327037218
-76.38045138495475,-70.76148310348275,-56.88966057376149,-63.22306624962902,-63.012339414222545
-76.37100794888723,-70.73268487016817,-56.5962401223651,-63.074546477959274,-63.000159640974715
-76.36153062371798,-70.70364945369663,-56.30300363025225,-62.92453112237685,-62.9878472194521
-76.35202027070724,-70.67438053781125,-56.010111016828766,-62.77317013117664,-62.97540533569613
-76.34247773046006,-70.6448817492549,-55.71769979565348,-62.62058149366369,-62.962837095094976
-76.33290382340475,-70.61515665887968,-55.42588817926125,-62.4668591720656,-62.95014552445754
-76.32329935025938,-70.58520878273207,-55.13477773403415,-62.31207899995984,-62.9373335740344
-76.31366509248656,-70.55504158311464,-54.844455652618876,-62.15630309927207,-62.92440411948684
-76.30400181273701,-70.52465846962461,-54.55499670078746,-61.9995832100058,-62.911359963805396
-76.29431025528213,-70.49406280016964,-54.266464886788945,-61.84196321616121,-62.89820383917914
-76.28459114643577,-70.46325788196151,-53.978914893832005,-61.68348107312985,-62.884938408816915
-76.27484519496575,-70.43224697248802,-53.69239331012389,-61.52417028625769,-62.87156626872187
-76.26507309249514,-70.40103328046358,-53.40693968566635,-61.36406105046518,-62.858089949420304
-76.25527551389375,-70.36961996675906,-53.122587440607845,-61.2031811321224,-62.84451191764613
-76.24545311765996,-70.33801014531115,-52.839364646237186,-61.04155655356773,-62.83083457798197
-76.23560654629335,-70.30620688401176,-52.55729469656473,-60.87921212546758,-62.81706027445805
-76.22573642665814,-70.27421320557798,-52.27639688577936,-60.71617186106078,-62.803720503499804
-76.21584337033782,-70.24203208840281,-51.99668690461679,-60.55245929809169,-62.791029595884254
-76.20592797398126,-70.20966646738721,-51.718177266762126,-60.38809774811564,-62.77906731247545
-76.19599081964036,-70.17711923475393,-51.44087767478378,-60.223110488287574,-62.76785644736395
-76.18603247509961,-70.14439324084336,-51.164795333712235,-60.05752090731064,-62.75739580663654
-76.17605349419773,-70.11149129489188,-50.889935219198236,-59.891352614628076,-62.747674220954316
-76.16605441714155,-70.07841616579317,-50.6163003061784,-59.72462951997302,-62.73867649726083
-76.15603577081241,-70.04517058284266,-50.34389176311737,-59.55737588888888,-62.730385944584796
-76.14599806906529,-70.0117572364657,-50.07270911615982,-59.389616378680074,-62.7227854438617
-76.13594181302071,-69.97817877892965,-49.80275038689617,-59.22137605836498,-62.71585789901055
-76.12586749134984,-69.94443782504041,-49.534012206905324,-59.05268041551368,-62.70958642509442
-76.11577558055272,-69.91053695282358,-49.266489911773455,-58.88355535231618,-62.703954424791974
-76.10566654523005,-69.87647870419069,-49.00017761688851,-58.69550790904715,-62.698945617450235
-76.09554083834843,-69.84226558559081,-48.73506827696474,-58.49649470447267,-62.69454404803259
-76.08539890149949,-69.80790006864788,-48.47115373095418,-58.29034332839711,-62.690734087569616
-76.0752411651529,-69.7733845907841,-48.208424733743,-58.0789107486227,-62.687500430045375
-76.06506804890348,-69.73872155582964,-47.94687097580611,-57.863106939273095,-62.68482808781501
-76.0548799617125,-69.703913334619,-47.686481091796765,-57.647390389353646,-62.68270238644396
-76.04467730214344,-69.66896226557448,-47.42724265887574,-57.42645008966612,-62.68110895934656
-76.03446045859224,-69.63387065527672,-47.16914218543218,-57.200672120913175,-62.680033742384516
-76.02422980951225,-69.59864077902301,-46.91216509071298,-56.971551851958125,-62.679462968492594
-76.01398572363398,-69.56327488137329,-46.656295675756134,-56.739902166139125,-62.67938316236013
-76.00372856017975,-69.52777517668439,-46.401517085913035,-56.50586592724087,-62.6797811351799
-75.99345866907353,-69.49214384963267,-46.1478112651441,-56.26923771109544,-62.6806439794689
-75.98317639114585,-69.45638305572527,-45.89515890217768,-56.01494909324827,-62.681959063962566
-75.97288205833405,-69.4204949218004,-45.64353936853329,-55.73581330733032,-62.683714028582735
-75.9625759938781,-69.38448154651677,-45.39293064832483,-55.42821821818584,-62.68589677947899
-75.95225851251182,-69.34834500083251,-45.14330925967496,-55.09007245172387,-62.688495484142884
-75.94192992064977,-69.31208732847372,-44.89465016748839,-54.72289943646607,-62.69149856659442
-75.93159051657005,-69.27571054639309,-44.64692668724594,-54.32304332309733,-62.694894702640156
-75.92124059059289,-69.23921664521858,-44.40011037939251,-53.886878501862824,-62.698672815202166
-75.91088042525517,-69.20260758969256,-44.15417093379851,-53.411555014667115,-62.70282206971726
-75.90051029548114,-69.16588531910162,-43.90907604367358,-52.89407022592656,-62.707331869605724
-75.89013046874923,-69.12905174769715,-43.664791268202265,-52.330392032878045,-62.712191851808896
-75.87974120525521,-69.09210876510707,-43.421279883051305,-51.71466587249197,-62.71739188239485
-75.86934275807165,-69.05505823673882,-43.17850271776435,-51.03848563966301,-62.7229220522316
-75.85893537330384,-69.01790200417382,-42.93641797891072,-50.289891532317505,-62.72877267272696
-75.84851929024235,-68.98064188555367,-42.6949810576856,-49.451708422647634,-62.73493427163453
-75.8380947415121,-68.94327967595815,-42.45414432046782,-48.49857933275128,-62.74139758892503
-75.82766195321817,-68.9058171477754,-42.213856880622124,-47.3914077089864,-62.74815357272231
-75.81722114508848,-68.86825605106431,-41.97406434958251,-46.06616851503651,-62.755193375303286
-75.80677253061326,-68.83059811390936,-41.73470856496413,-44.40914139980093,-62.76250834916127
-75.79631631718144,-68.79284504276815,-41.49572729311819,-42.19513649972483,-62.77009004313181
-75.78585270621417,-68.75499852281165,-41.257053903157676,-38.908568989178406,-62.77793019858044
-75.77538189329532,-68.71706021825746,-41.0186170090326,-33.11669011128179,-62.78602074565175
-75.76490406829919,-68.67903177269626,-40.78034007570991,-19.940903177293947,-62.794353799578815
-75.75441941551547,-68.6409148094115,-40.54214098490017,11.61267773127745,-62.80292165705265
-75.74392811377145,-68.6027109316926,-40.30393155505513,34.75017647125306,-62.811716792650664
-75.73343033655156,-68.56442172314173,-40.06561700951412,38.08193691812255,-62.820731855323736
-75.72292625211448,-68.52604874797443,-39.827095385679556,35.49085348850839,-62.829959664940944
-75.71241602360753,-68.48759355131405,-39.588256876919374,30.746214655742172,-62.83886876737041
-75.70189980917877,-68.44905765948033,-39.34898309748997,24.8585004145064,-62.84724461768691
-75.69137776208656,-68.41044258027222,-39.10914625909788,18.231171432484356,-62.855006969795646
-75.68085003080694,-68.3717498032449,-38.86860824571398,11.567537376786763,-62.86213231337454
-75.67031675913853,-68.33298079998141,-38.62721957084532,5.278555891680028,-62.86862093476522
-75.65977808630537,-68.29413702435889,-38.38481819856399,-0.7158131890678883,-62.87448293375803
-75.64923414705741,-68.25521991280944,-38.14122820607311,-6.548770267406075,-62.879732292474415
-75.63868507176906,-68.21623088457591,-37.89625826130687,-12.213345227700064,-62.88438436444808
-75.62813098653544,-68.17717134196273,-37.64969988382716,-17.592407063532715,-62.88845481630708
-75.61757201326675,-68.13804267058177,-37.401325450848894,-22.764201847329748,-62.8919591862459
-75.60700826978062,-68.09884623959336,-37.15088590228812,-27.857578679147604,-62.89491270425237
-75.59643986989245,-68.05958340194279,-36.898108088874444,-32.910240042767875,-62.897330223283355
-75.58586692350393,-68.02025549459213,-36.642691695072706,-37.837529800916016,-62.899226197336894
-75.57528953668964,-67.98086383874767,-36.38430565312017,-42.79375461445986,-62.90061467922012
-75.56470781178187,-67.94140974008289,-36.12258394498322,-48.06915704717777,-62.901509326465735
-75.55412184745369,-67.90189448895737,-35.857120664239034,-53.04834254725775,-62.90192341049914
-75.54353173880018,-67.86231936063139,-35.587464178138,-56.99342383489914,-62.901869826982164
-75.53293757741812,-67.82268561547654,-35.313110189155616,-59.81550300790227,-62.901361106459206
-75.52233945148392,-67.78299449918242,-35.033493442126314,-61.728665954211614,-62.900409424940285
-75.5117374458299,-67.74324724295936,-34.74797775332171,-62.96277601726501,-62.89902661427223
-75.50113164201908,-67.70344506373749,-34.45584394567313,-63.744906063327555,-62.89722417224029
-75.49052211841838,-67.66358916436208,-34.15627515139515,-64.23137689806397,-62.8950132723816
-75.4799089502703,-67.6236807337852,-33.84833877764386,-64.52287548390817,-62.892404773507856
-75.4692922097631,-67.58372094725405,-33.5309642053644,-64.68401012595429,-62.88940922894162
-75.45867196609956,-67.5437109664956,-33.20291498104283,-64.7567028257932,-62.88603689547295
-75.44804828556433,-67.50365193989812,-32.86275382847117,-64.76853089243008,-62.88229774204451
-75.43742123158984,-67.46354500268927,-32.50879819690293,-64.73788103450964,-62.87820145817311
-75.42679086482096,-67.42269741763867,-32.139063187610134,-64.6771693462173,-62.87375746211592
-75.41615724317818,-67.38129673898646,-31.751187429938458,-64.5948817126244,-62.8689749087892
-75.40552042191963,-67.33944403261799,-31.342335600034172,-64.49688472513,-62.86386269744737
-75.39488045370176,-67.2971304950923,-30.90906845051035,-64.38727884840436,-62.858429479129796
-75.38423738863881,-67.25440681059895,-30.447166886144018,-64.26896041834469,-62.85268366388268
-75.373591274361,-67.21132015528734,-29.951389830369187,-64.14399608253952,-62.84663342776292
-75.36294215607165,-67.1679094854208,-29.415134733606045,-64.0138749958826,-62.840810820620106
-75.35229007660301,-67.12420714149609,-28.829951638973753,-63.87968045197897,-62.835432695797344
-75.34163507647101,-67.08008104947605,-28.184831332878233,-63.74220785685465,-62.830582229698784
-75.33097719392889,-67.03552777842424,-27.465134956095532,-63.602046603129494,-62.82628601161227
-75.32031646501976,-66.99057542334516,-26.650936129852283,-63.4596374208453,-62.82254678093708
-75.30965292362804,-66.94525720300356,-25.71436507473258,-63.31531291260324,-62.819357327517125
-75.29898660152988,-66.89960456672709,-24.61518658072621,-63.1693264535994,-62.816706391895444
-75.28831752844256,-66.85364574489074,-23.293104664021225,-63.02187297043196,-62.8145811679706
-75.27764573207291,-66.80740576836205,-21.653679529921234,-62.87310400308074,-62.8129683627463
-75.26697123816467,-66.76090682817161,-19.541070419642743,-62.72313870932423,-62.811854643331586
-75.25629407054497,-66.71416866474544,-16.682161433414272,-62.57207196609299,-62.81122682375629
-75.24561425116984,-66.66720891132533,-12.567243329876273,-62.419980377475284,-62.811071941332685
-75.23493180016881,-66.62004338181748,-6.209441082018967,-62.26692676167783,-62.811377286152165
